name,t1,t2,mos
15_BPHEME.mp4,-1,-1,46.9
82_DCC-Net.mp4,-1,-1,46.95
4206970561_GHE.mp4,-1,-1,31.15
pair32_SGZSL.mp4,-1,-1,56.45
pair41_DCC-Net.mp4,-1,-1,60.65
pair61_GHE.mp4,-1,-1,45
00484_StableLLVE.mp4,-1,-1,26.4
16_SGZSL.mp4,-1,-1,64.7
99_JY.mp4,-1,-1,59
5412442677_AGCCPF.mp4,-1,-1,23.2
pair63_SGZSL.mp4,-1,-1,43.15
pair38_DCC-Net.mp4,-1,-1,47.75
6149591212_MBLLEN.mp4,-1,-1,23.05
pair40_GHE.mp4,-1,-1,52.8
3770747002_StableLLVE.mp4,-1,-1,13.4
64_StableLLVE.mp4,-1,-1,33.65
115_DCC-Net.mp4,-1,-1,51.9
00567_DCC-Net.mp4,-1,-1,23.7
pair56_StableLLVE.mp4,-1,-1,54.8
91_SGZSL.mp4,-1,-1,28.55
96_DCC-Net.mp4,-1,-1,36.35
pair70_JY.mp4,-1,-1,46.45
pair46_DCC-Net.mp4,-1,-1,45.5
1.mp4,-1,-1,29.2
49.mp4,-1,-1,23.6
19_MBLLEN.mp4,-1,-1,59
56_BPHEME.mp4,-1,-1,33.85
53.mp4,-1,-1,19.4
pair34_GHE.mp4,-1,-1,53.75
26_GHE.mp4,-1,-1,9.45
pair7_SGZSL.mp4,-1,-1,42.6
8372557828_GHE.mp4,-1,-1,5.8
33_MBLLEN.mp4,-1,-1,39.1
22_MBLLEN.mp4,-1,-1,44.85
106_StableLLVE.mp4,-1,-1,50.25
112.mp4,-1,-1,57.5
00603_StableLLVE.mp4,-1,-1,43.55
11_GHE.mp4,-1,-1,67.4
23_JY.mp4,-1,-1,63.1
33.mp4,-1,-1,21.7
pair44_AGCCPF.mp4,-1,-1,29.35
8278672659_DCC-Net.mp4,-1,-1,25.5
15_AGCCPF.mp4,-1,-1,54.75
72_BPHEME.mp4,-1,-1,28.85
pair17_JY.mp4,-1,-1,38
10132105415_DCC-Net.mp4,-1,-1,15.95
0911panGarden_BPHEME.mp4,-1,-1,35.55
93_DCC-Net.mp4,-1,-1,62.45
00480_BPHEME.mp4,-1,-1,30.05
39_GHE.mp4,-1,-1,72.4
31_StableLLVE.mp4,-1,-1,65.65
pair30_SGZSL.mp4,-1,-1,53.7
01024_BPHEME.mp4,-1,-1,30.9
00480.mp4,-1,-1,36.85
00538_MBLLEN.mp4,-1,-1,40.95
5107749210_DCC-Net.mp4,-1,-1,10.3
6059351914_BPHEME.mp4,-1,-1,16.3
00570_MBLLEN.mp4,-1,-1,61.7
8431144343_AGCCPF.mp4,-1,-1,26.4
5893880541_GHE.mp4,-1,-1,21.1
74.mp4,-1,-1,19.6
10.mp4,-1,-1,37.4
44_JY.mp4,-1,-1,73.55
86_JY.mp4,-1,-1,52.5
0911skateBoard_DCC-Net.mp4,-1,-1,62.85
106_JY.mp4,-1,-1,50.6
pair23_DCC-Net.mp4,-1,-1,53.4
00818_GHE.mp4,-1,-1,44.65
00031_SGZSL.mp4,-1,-1,62.65
24_StableLLVE.mp4,-1,-1,70.45
00603_AGCCPF.mp4,-1,-1,48.85
pair47.mp4,-1,-1,22.75
112_GHE.mp4,-1,-1,50.4
8372557828_BPHEME.mp4,-1,-1,10.1
00723_SGZSL.mp4,-1,-1,49.05
pair24.mp4,-1,-1,23.2
31_SGZSL.mp4,-1,-1,63.9
00031_StableLLVE.mp4,-1,-1,34.3
82_AGCCPF.mp4,-1,-1,43.75
pair61_JY.mp4,-1,-1,34.35
60.mp4,-1,-1,14.45
19_JY.mp4,-1,-1,62.65
103_StableLLVE.mp4,-1,-1,50.05
52_MBLLEN.mp4,-1,-1,63.15
6469679863.mp4,-1,-1,15.35
14_BPHEME.mp4,-1,-1,38.15
00818_JY.mp4,-1,-1,40.65
5_JY.mp4,-1,-1,35.6
114_DCC-Net.mp4,-1,-1,60.05
78.mp4,-1,-1,22.05
84_AGCCPF.mp4,-1,-1,58.9
43_MBLLEN.mp4,-1,-1,66.85
00480_JY.mp4,-1,-1,49.35
pair22.mp4,-1,-1,26.6
12_JY.mp4,-1,-1,33.5
5570426341_AGCCPF.mp4,-1,-1,13.4
98.mp4,-1,-1,21.2
5850199057_MBLLEN.mp4,-1,-1,31.05
35_BPHEME.mp4,-1,-1,60.65
00596_JY.mp4,-1,-1,28.15
pair57_BPHEME.mp4,-1,-1,26.15
pair54_SGZSL.mp4,-1,-1,38.15
31.mp4,-1,-1,46.6
00110.mp4,-1,-1,42.4
pair69_SGZSL.mp4,-1,-1,56.85
0817_SGZSL.mp4,-1,-1,68.05
0923_AGCCPF.mp4,-1,-1,71.6
4020832533_BPHEME.mp4,-1,-1,28.65
pair41_SGZSL.mp4,-1,-1,54.95
20_MBLLEN.mp4,-1,-1,67.7
pair11.mp4,-1,-1,25.35
16_GHE.mp4,-1,-1,68.35
33_SGZSL.mp4,-1,-1,35.8
4020832533_AGCCPF.mp4,-1,-1,35.15
31_GHE.mp4,-1,-1,59.55
00818_MBLLEN.mp4,-1,-1,54.5
112_AGCCPF.mp4,-1,-1,68.05
00021_StableLLVE.mp4,-1,-1,45.5
105_DCC-Net.mp4,-1,-1,36.3
pair2_DCC-Net.mp4,-1,-1,53.15
106_SGZSL.mp4,-1,-1,39.75
10132105415_JY.mp4,-1,-1,20.95
pair56_AGCCPF.mp4,-1,-1,37.05
3263720175_SGZSL.mp4,-1,-1,21.75
pair66_JY.mp4,-1,-1,49.9
75_DCC-Net.mp4,-1,-1,29.05
pair32_JY.mp4,-1,-1,43.6
86.mp4,-1,-1,33.5
pair20.mp4,-1,-1,27.3
69_SGZSL.mp4,-1,-1,19.5
5570426341_BPHEME.mp4,-1,-1,11.9
00110_SGZSL.mp4,-1,-1,61
pair2_GHE.mp4,-1,-1,50.35
46.mp4,-1,-1,37.45
6059351914_DCC-Net.mp4,-1,-1,15.3
pair16_GHE.mp4,-1,-1,35.75
35.mp4,-1,-1,57.45
pair35_JY.mp4,-1,-1,36.35
01024_MBLLEN.mp4,-1,-1,24.55
59_SGZSL.mp4,-1,-1,32
pair20_JY.mp4,-1,-1,54.2
115_SGZSL.mp4,-1,-1,66.95
53_SGZSL.mp4,-1,-1,23.25
5694745216_JY.mp4,-1,-1,31.95
110_GHE.mp4,-1,-1,54.8
8278672659_SGZSL.mp4,-1,-1,28.85
8_AGCCPF.mp4,-1,-1,63.75
74_SGZSL.mp4,-1,-1,24.5
113_AGCCPF.mp4,-1,-1,58.7
8431144343_StableLLVE.mp4,-1,-1,41.1
105_StableLLVE.mp4,-1,-1,51.3
pair38_StableLLVE.mp4,-1,-1,46
100_BPHEME.mp4,-1,-1,14.4
0911skateBoard_JY.mp4,-1,-1,76.2
pair3_BPHEME.mp4,-1,-1,20.35
0923_StableLLVE.mp4,-1,-1,56.25
5893880541_JY.mp4,-1,-1,22.3
00484_DCC-Net.mp4,-1,-1,15.05
pair10_GHE.mp4,-1,-1,53.45
43_GHE.mp4,-1,-1,59.9
24_MBLLEN.mp4,-1,-1,60.65
8372557828_SGZSL.mp4,-1,-1,11.75
96_GHE.mp4,-1,-1,33.95
8324243833_DCC-Net.mp4,-1,-1,12.15
58_AGCCPF.mp4,-1,-1,49.15
00567.mp4,-1,-1,17.9
35_MBLLEN.mp4,-1,-1,69.65
107_GHE.mp4,-1,-1,22.2
106_AGCCPF.mp4,-1,-1,51.5
pair55.mp4,-1,-1,29.55
114_SGZSL.mp4,-1,-1,67.95
5668545266_GHE.mp4,-1,-1,9.1
60_BPHEME.mp4,-1,-1,17.75
8324243833_StableLLVE.mp4,-1,-1,16.6
00723_AGCCPF.mp4,-1,-1,45.85
91_BPHEME.mp4,-1,-1,12.95
77_GHE.mp4,-1,-1,30.25
pair68_AGCCPF.mp4,-1,-1,34.5
pair15_DCC-Net.mp4,-1,-1,40.7
3770747002_DCC-Net.mp4,-1,-1,12.95
63_JY.mp4,-1,-1,63.7
3627681183_DCC-Net.mp4,-1,-1,30.3
pair39_GHE.mp4,-1,-1,49.85
pair33_SGZSL.mp4,-1,-1,53.75
16.mp4,-1,-1,48.25
59_JY.mp4,-1,-1,30.7
3699089579_MBLLEN.mp4,-1,-1,37.2
39_MBLLEN.mp4,-1,-1,74.35
pair39_StableLLVE.mp4,-1,-1,47.8
46_GHE.mp4,-1,-1,56.5
11_JY.mp4,-1,-1,70.9
20_StableLLVE.mp4,-1,-1,74.4
102_GHE.mp4,-1,-1,29.8
00543_GHE.mp4,-1,-1,17.75
pair46_SGZSL.mp4,-1,-1,45.6
7390590300_GHE.mp4,-1,-1,27.25
116.mp4,-1,-1,48.65
39_SGZSL.mp4,-1,-1,75.9
pair27_JY.mp4,-1,-1,41.45
87_DCC-Net.mp4,-1,-1,42.95
30_DCC-Net.mp4,-1,-1,22.75
40_DCC-Net.mp4,-1,-1,40.5
10132105415_AGCCPF.mp4,-1,-1,18.8
pair17_DCC-Net.mp4,-1,-1,42.75
20_SGZSL.mp4,-1,-1,72.45
pair24_StableLLVE.mp4,-1,-1,44.35
66_SGZSL.mp4,-1,-1,27.5
54.mp4,-1,-1,11.45
6792979288_BPHEME.mp4,-1,-1,16.8
102_JY.mp4,-1,-1,45.1
3770747002_AGCCPF.mp4,-1,-1,19.25
85_JY.mp4,-1,-1,35.4
4_DCC-Net.mp4,-1,-1,18.9
pair32_GHE.mp4,-1,-1,56.65
52_JY.mp4,-1,-1,69.75
pair8_DCC-Net.mp4,-1,-1,58.3
pair11_BPHEME.mp4,-1,-1,20.75
pair35_BPHEME.mp4,-1,-1,23.2
4_JY.mp4,-1,-1,20.75
pair1_BPHEME.mp4,-1,-1,20.55
5412442677.mp4,-1,-1,23.35
pair40_BPHEME.mp4,-1,-1,18.45
00611_SGZSL.mp4,-1,-1,12
pair14_BPHEME.mp4,-1,-1,25
pair34_BPHEME.mp4,-1,-1,24.2
3825035703_GHE.mp4,-1,-1,34.95
5805360253_StableLLVE.mp4,-1,-1,18.15
6149591212_DCC-Net.mp4,-1,-1,19.2
51_StableLLVE.mp4,-1,-1,28
63_StableLLVE.mp4,-1,-1,67.8
85_SGZSL.mp4,-1,-1,40.8
pair39_BPHEME.mp4,-1,-1,19.5
00570_BPHEME.mp4,-1,-1,32.2
32_DCC-Net.mp4,-1,-1,59.35
pair53_DCC-Net.mp4,-1,-1,45.15
59_GHE.mp4,-1,-1,31.5
30.mp4,-1,-1,20.1
21_BPHEME.mp4,-1,-1,54.5
pair68_StableLLVE.mp4,-1,-1,52.6
94_SGZSL.mp4,-1,-1,28
pair51_AGCCPF.mp4,-1,-1,24.9
pair9_StableLLVE.mp4,-1,-1,43.85
3627681183_JY.mp4,-1,-1,30
79_SGZSL.mp4,-1,-1,76.45
3611217365.mp4,-1,-1,34.6
pair43_BPHEME.mp4,-1,-1,27.55
pair63_DCC-Net.mp4,-1,-1,48.1
6059351914_JY.mp4,-1,-1,19.3
74_StableLLVE.mp4,-1,-1,25.4
pair7_GHE.mp4,-1,-1,48.95
pair30_StableLLVE.mp4,-1,-1,50.1
59_DCC-Net.mp4,-1,-1,30.8
89_GHE.mp4,-1,-1,39.7
61_AGCCPF.mp4,-1,-1,26.15
3825035703_SGZSL.mp4,-1,-1,45.85
69_BPHEME.mp4,-1,-1,15.45
14.mp4,-1,-1,34.3
3770747002_MBLLEN.mp4,-1,-1,14.85
97_BPHEME.mp4,-1,-1,26.55
pair28_AGCCPF.mp4,-1,-1,31.45
112_StableLLVE.mp4,-1,-1,68.45
19_BPHEME.mp4,-1,-1,53.95
00110_StableLLVE.mp4,-1,-1,58
9814654176_StableLLVE.mp4,-1,-1,24.6
24_BPHEME.mp4,-1,-1,30.7
66_StableLLVE.mp4,-1,-1,30.75
103.mp4,-1,-1,27.3
7358630018_AGCCPF.mp4,-1,-1,28.85
1_StableLLVE.mp4,-1,-1,33.45
88_BPHEME.mp4,-1,-1,40.75
77_AGCCPF.mp4,-1,-1,37.05
6131895268.mp4,-1,-1,12.75
80_SGZSL.mp4,-1,-1,49.55
113_SGZSL.mp4,-1,-1,59.45
8320880668_DCC-Net.mp4,-1,-1,10.6
8278672659_JY.mp4,-1,-1,25.1
pair65_GHE.mp4,-1,-1,58.55
00480_MBLLEN.mp4,-1,-1,31
5694745216_StableLLVE.mp4,-1,-1,27.15
00567_JY.mp4,-1,-1,31.6
00543_BPHEME.mp4,-1,-1,26
pair34_StableLLVE.mp4,-1,-1,49.05
109_AGCCPF.mp4,-1,-1,66.2
4020832533_DCC-Net.mp4,-1,-1,40.5
69_GHE.mp4,-1,-1,10.75
87_StableLLVE.mp4,-1,-1,47.9
45_SGZSL.mp4,-1,-1,41.15
5107749210_MBLLEN.mp4,-1,-1,15.3
84_GHE.mp4,-1,-1,57.15
pair53_SGZSL.mp4,-1,-1,43.05
8431144343_DCC-Net.mp4,-1,-1,40.05
97_JY.mp4,-1,-1,49.15
pair48_SGZSL.mp4,-1,-1,44.55
93_SGZSL.mp4,-1,-1,69.9
5412442677_MBLLEN.mp4,-1,-1,19.65
pair23_BPHEME.mp4,-1,-1,24.35
116_AGCCPF.mp4,-1,-1,60.05
pair29_AGCCPF.mp4,-1,-1,35.5
86_StableLLVE.mp4,-1,-1,57.6
96_AGCCPF.mp4,-1,-1,36
83_DCC-Net.mp4,-1,-1,35
pair3_AGCCPF.mp4,-1,-1,29.4
3861648412_BPHEME.mp4,-1,-1,17.45
pair31_StableLLVE.mp4,-1,-1,41.9
9814654176_BPHEME.mp4,-1,-1,16.25
pair65_JY.mp4,-1,-1,42.2
62_GHE.mp4,-1,-1,23.15
93_GHE.mp4,-1,-1,58.4
00589_AGCCPF.mp4,-1,-1,44.8
4020832533_MBLLEN.mp4,-1,-1,48.4
3699089579_StableLLVE.mp4,-1,-1,22.85
45_StableLLVE.mp4,-1,-1,38.6
0911panGarden_GHE.mp4,-1,-1,57.6
00596_AGCCPF.mp4,-1,-1,24.95
pair52_SGZSL.mp4,-1,-1,40.55
pair9.mp4,-1,-1,22.35
00042_MBLLEN.mp4,-1,-1,23.7
107_StableLLVE.mp4,-1,-1,40.5
6123040072_BPHEME.mp4,-1,-1,14.2
61_JY.mp4,-1,-1,30.45
pair46.mp4,-1,-1,23.7
32_GHE.mp4,-1,-1,58.55
00480_DCC-Net.mp4,-1,-1,35.75
pair38_JY.mp4,-1,-1,31.35
22_GHE.mp4,-1,-1,38.95
pair66_SGZSL.mp4,-1,-1,54.15
00031_AGCCPF.mp4,-1,-1,65.85
pair19_GHE.mp4,-1,-1,60.3
15_SGZSL.mp4,-1,-1,64.05
00031_MBLLEN.mp4,-1,-1,64.25
0817_GHE.mp4,-1,-1,68.6
50_JY.mp4,-1,-1,56.6
3770747002_GHE.mp4,-1,-1,11.9
4_BPHEME.mp4,-1,-1,13.65
pair5_AGCCPF.mp4,-1,-1,31.6
00484_AGCCPF.mp4,-1,-1,45.25
111_AGCCPF_AGCCPF.mp4,-1,-1,35.55
81_AGCCPF.mp4,-1,-1,60.3
pair53_GHE.mp4,-1,-1,44.65
00596_MBLLEN.mp4,-1,-1,23.75
00603_JY.mp4,-1,-1,54.45
pair45_JY.mp4,-1,-1,36.2
5412442677_BPHEME.mp4,-1,-1,15.6
pair29_BPHEME.mp4,-1,-1,31.35
26_DCC-Net.mp4,-1,-1,10.35
4206970561.mp4,-1,-1,22.85
40_StableLLVE.mp4,-1,-1,52.65
7358630018_JY.mp4,-1,-1,29.9
pair29_JY.mp4,-1,-1,46.1
51_SGZSL.mp4,-1,-1,25.55
33_BPHEME.mp4,-1,-1,34.9
56_StableLLVE.mp4,-1,-1,39.05
pair47_AGCCPF.mp4,-1,-1,27.3
64_SGZSL.mp4,-1,-1,37.9
pair30_JY.mp4,-1,-1,40.4
3611217365_JY.mp4,-1,-1,44.8
108_AGCCPF.mp4,-1,-1,27.7
pair56_DCC-Net.mp4,-1,-1,59.45
8215074237_StableLLVE.mp4,-1,-1,36.6
30_StableLLVE.mp4,-1,-1,27.4
pair23_SGZSL.mp4,-1,-1,52.75
pair48_BPHEME.mp4,-1,-1,22.15
5850199057_JY.mp4,-1,-1,28.9
00042.mp4,-1,-1,24
0817_DCC-Net.mp4,-1,-1,69.6
11_DCC-Net.mp4,-1,-1,71.35
pair3_DCC-Net.mp4,-1,-1,59.65
10132105415_BPHEME.mp4,-1,-1,17.4
pair68_BPHEME.mp4,-1,-1,29.45
86_BPHEME.mp4,-1,-1,44.9
0911skateBoard_MBLLEN.mp4,-1,-1,72
00723_StableLLVE.mp4,-1,-1,54.95
37_StableLLVE.mp4,-1,-1,40.7
91_DCC-Net.mp4,-1,-1,25.25
pair13.mp4,-1,-1,25.65
79_JY.mp4,-1,-1,81.9
27_DCC-Net.mp4,-1,-1,17.3
pair54_JY.mp4,-1,-1,31.8
14_AGCCPF.mp4,-1,-1,49.85
51_DCC-Net.mp4,-1,-1,23
94_AGCCPF.mp4,-1,-1,26.4
6123040072_SGZSL.mp4,-1,-1,13.55
4_GHE.mp4,-1,-1,23.6
37_AGCCPF.mp4,-1,-1,36.75
00596_DCC-Net.mp4,-1,-1,20.3
21_StableLLVE.mp4,-1,-1,67
1_AGCCPF.mp4,-1,-1,36.8
27_GHE.mp4,-1,-1,36.95
pair28.mp4,-1,-1,24.6
pair26_JY.mp4,-1,-1,41.7
108_BPHEME.mp4,-1,-1,27.85
pair25_BPHEME.mp4,-1,-1,24.6
00589_JY.mp4,-1,-1,49.7
pair45_SGZSL.mp4,-1,-1,53.4
54_MBLLEN.mp4,-1,-1,29.9
86_DCC-Net.mp4,-1,-1,47.15
82.mp4,-1,-1,36.8
9814654176_JY.mp4,-1,-1,27.95
pair67_JY.mp4,-1,-1,42.05
01024_AGCCPF.mp4,-1,-1,36.2
1019_StableLLVE.mp4,-1,-1,65.4
96.mp4,-1,-1,21.4
pair3_StableLLVE.mp4,-1,-1,55.65
5850199057_StableLLVE.mp4,-1,-1,26.75
00021_MBLLEN.mp4,-1,-1,57.45
0817_AGCCPF.mp4,-1,-1,68.45
79_BPHEME.mp4,-1,-1,66.3
pair55_StableLLVE.mp4,-1,-1,60.6
38_MBLLEN.mp4,-1,-1,33.2
30_MBLLEN.mp4,-1,-1,28.2
6135877141.mp4,-1,-1,21
pair50_JY.mp4,-1,-1,34
pair6_BPHEME.mp4,-1,-1,32.2
99_GHE.mp4,-1,-1,42.4
pair35_DCC-Net.mp4,-1,-1,49.6
6812062788_StableLLVE.mp4,-1,-1,23.15
84_SGZSL.mp4,-1,-1,63


